"","service_point_sn","id.x","min_5_flow","date","MinCons_60"
"2523","3004478988",35,0,2017-03-22,2
"2524","3004478988",35,0,2017-03-25,1
"2525","3004480018",62,0,2016-12-31,1
"2526","3004480018",62,0,2017-09-27,3
"2527","3004479171",6,0,2017-03-20,1
"2528","3004478658",10,0,2016-10-30,3
"2529","3004478658",10,0,2016-12-24,1
"2530","3004478658",10,0,2016-12-25,2
"2531","3004478658",10,0,2017-01-16,4
"2532","3004478658",10,0,2017-01-17,19
"2533","3004478658",10,0,2017-01-18,18
"2534","3004478658",10,0,2017-01-19,7
"2535","3004478658",10,0,2017-01-23,2
"2536","3004478658",10,0,2017-01-24,11
"2537","3004478658",10,0,2017-01-28,6
"2538","3004478658",10,0,2017-01-31,2
"2539","3004478658",10,0,2017-02-07,15
"2540","3004478658",10,0,2017-02-08,18
"2541","3004478658",10,0,2017-03-28,6
"2542","3004478658",10,0,2017-03-29,6
"2543","3004478658",10,0,2017-04-18,1
"2544","3004478658",10,0,2017-04-28,1
"2545","3004478658",10,0,2017-06-09,1
"2546","3004478658",10,0,2017-08-12,9
"2547","3004478658",10,0,2017-08-13,16
"2548","3004478658",10,0,2017-08-15,11
"2549","3004478658",10,0,2017-08-16,18
"2550","3004478658",10,0,2017-08-17,3
"2551","3004478658",10,0,2017-08-18,1
"2552","3004478658",10,0,2017-08-19,7
"2553","3004478658",10,0,2017-08-26,5
"2554","3004478658",10,0,2017-08-27,5
"2555","3004478658",10,0,2017-08-28,6
"2556","3004478658",10,0,2017-09-02,6
"2557","3004478658",10,0,2017-09-05,8
"2558","3004478658",10,0,2017-09-07,5
"2559","3004478658",10,0,2017-09-10,7
"2560","3004478658",10,0,2017-09-12,9
"2561","3004478658",10,0,2017-09-15,5
"2562","3004478658",10,0,2017-09-24,4
"2563","3004478658",10,0,2017-09-25,7
"2564","3004478658",10,0,2017-09-26,3
"2565","3004478658",10,0,2017-09-28,6
"2566","3004478658",10,0,2017-10-11,8
"2567","3004478658",10,0,2017-10-12,5
"2568","3004478658",10,0,2017-10-13,4
"2569","3004478658",10,0,2017-10-15,6
"2570","3004478658",10,0,2017-10-22,5
"2571","3004478658",10,0,2017-10-26,8
"2572","3004478658",10,0,2017-11-02,6
"2573","3004478658",10,0,2017-11-03,9
"2574","3004478658",10,0,2017-11-04,6
"2575","3004478658",10,0,2017-11-09,7
"2576","3004478658",10,0,2017-11-12,4
"2577","3004478658",10,0,2017-11-13,7
"2578","3004478658",10,0,2017-11-14,7
"2579","3004478658",10,0,2017-11-15,6
"2580","3004478658",10,0,2017-11-20,9
"2581","3004478658",10,0,2017-11-25,8
"2582","3004478658",10,0,2017-11-26,3
"2583","3004478658",10,0,2017-11-28,7
"2584","3004478658",10,0,2017-11-29,9
"2585","3004478658",10,0,2017-11-30,7
"2586","3004478658",10,0,2017-12-01,5
"2587","3004478658",10,0,2017-12-05,7
"2588","3004478658",10,0,2017-12-07,8
"2589","3004478658",10,0,2017-12-10,7
"2590","3004478658",10,0,2017-12-13,4
"2591","3004478658",10,0,2017-12-14,2
"2592","3004478658",10,0,2018-01-15,3
"2593","3004478658",10,0,2018-01-16,8
"2594","3004478658",10,0,2018-01-21,10
"2595","3004478658",10,0,2018-01-22,7
"2596","3004478658",10,0,2018-01-23,6
"2597","3004478658",10,0,2018-01-24,8
"2598","3004478658",10,0,2018-01-26,2
"2599","3004478658",10,0,2018-01-27,2
"2600","3004478658",10,0,2018-01-29,6
"2601","3004478658",10,0,2018-01-30,8
"2602","3004478658",10,0,2018-02-07,9
"2603","3004478658",10,0,2018-02-10,13
"2604","3004478658",10,0,2018-02-12,12
"2605","3004478658",10,0,2018-02-13,8
"2606","3004478658",10,0,2018-02-14,7
"2607","3004478658",10,0,2018-02-15,8
"2608","3004478658",10,0,2018-02-16,6
"2609","3004478658",10,0,2018-02-17,7
"2610","3004478658",10,0,2018-02-18,8
"2611","3004478658",10,0,2018-02-19,11
"2612","3004478658",10,0,2018-02-22,9
"2613","3004478658",10,0,2018-02-23,8
"2614","3004478658",10,0,2018-02-24,11
"2615","3004478658",10,0,2018-02-25,10
"2616","3004478658",10,0,2018-02-26,16
"2617","3004478658",10,0,2018-02-27,10
"2618","3004478658",10,0,2018-02-28,10
"2619","3004478658",10,0,2018-03-01,11
"2620","3004478658",10,0,2018-03-02,12
"2621","3004478658",10,0,2018-03-03,14
"2622","3004478658",10,0,2018-03-04,13
"2623","3004478658",10,0,2018-03-05,13
"2624","3004478658",10,0,2018-03-06,12
"2625","3004478658",10,0,2018-03-07,14
"2626","3004478658",10,0,2018-03-08,18
"2627","3004478658",10,0,2018-03-09,18
"2628","3004478658",10,0,2018-03-10,17
"2629","3004478658",10,0,2018-03-11,19
"2630","3004478658",10,0,2018-03-12,20
"2631","3004478658",10,0,2018-03-13,16
"2632","3004478658",10,0,2018-03-14,17
"2633","3004478658",10,0,2018-03-15,18
"2634","3004478658",10,0,2018-03-16,20
"2635","3004478658",10,0,2018-03-17,20
"2636","3004478658",10,0,2018-03-18,20
"2637","3004478658",10,0,2018-03-19,17
"2638","3004478908",11,0,2017-04-29,3
"2639","3004479571",13,0,2016-06-25,1
"2640","3004479571",13,0,2017-01-04,1
"2641","3004479571",13,0,2017-07-09,1
"2642","3004479571",13,0,2017-09-19,1
"2643","3004479571",13,0,2017-09-21,1
"2644","3004479571",13,0,2017-10-07,1
"2645","3004479571",13,1,2017-10-12,1
"2646","3004479571",13,0,2017-10-24,1
"2647","3004479571",13,0,2017-11-02,1
"2648","3004479571",13,0,2017-11-06,1
"2649","3004479571",13,0,2017-11-05,3
"2650","3004479571",13,0,2017-11-11,1
"2651","3004479571",13,0,2017-11-24,1
"2652","3004479571",13,0,2017-11-25,1
"2653","3004479870",14,0,2016-03-16,1
"2654","3004479870",14,0,2016-04-15,1
"2655","3004479870",14,0,2016-04-23,1
"2656","3004479870",14,0,2016-05-07,1
"2657","3004479870",14,0,2016-05-22,2
"2658","3004479870",14,0,2016-06-07,5
"2659","3004479870",14,0,2016-06-21,1
"2660","3004479870",14,0,2016-07-11,1
"2661","3004479870",14,0,2016-07-19,1
"2662","3004479870",14,0,2016-07-22,1
"2663","3004479870",14,0,2016-07-26,1
"2664","3004479870",14,0,2016-08-13,1
"2665","3004479870",14,0,2016-08-18,1
"2666","3004479870",14,0,2016-08-28,2
"2667","3004479870",14,0,2016-09-08,1
"2668","3004479870",14,1,2016-09-23,1
"2669","3004479870",14,0,2016-10-06,1
"2670","3004479870",14,0,2016-10-07,1
"2671","3004479870",14,0,2016-10-30,2
"2672","3004479870",14,0,2016-11-01,3
"2673","3004479870",14,0,2016-11-05,2
"2674","3004479870",14,0,2016-11-06,1
"2675","3004479870",14,0,2016-11-21,4
"2676","3004479870",14,0,2016-11-22,1
"2677","3004479870",14,0,2016-11-23,4
"2678","3004479870",14,1,2016-11-24,1
"2679","3004479870",14,0,2016-12-01,1
"2680","3004479870",14,0,2016-12-21,1
"2681","3004479870",14,0,2016-12-22,1
"2682","3004479870",14,0,2016-12-23,1
"2683","3004479870",14,0,2016-12-26,1
"2684","3004479870",14,0,2016-12-29,1
"2685","3004479870",14,0,2016-12-30,1
"2686","3004479870",14,0,2017-01-01,2
"2687","3004479870",14,0,2017-01-02,1
"2688","3004479870",14,0,2017-01-09,3
"2689","3004479870",14,0,2017-01-17,1
"2690","3004479870",14,0,2017-01-23,1
"2691","3004479870",14,0,2017-01-24,1
"2692","3004479870",14,0,2017-01-30,1
"2693","3004479870",14,0,2017-02-01,1
"2694","3004479870",14,0,2017-02-10,1
"2695","3004479870",14,0,2017-02-15,4
"2696","3004479870",14,0,2017-02-19,1
"2697","3004479870",14,0,2017-02-21,1
"2698","3004479870",14,0,2017-02-23,3
"2699","3004479870",14,0,2017-02-25,1
"2700","3004479870",14,1,2017-02-26,5
"2701","3004479870",14,1,2017-03-02,2
"2702","3004479870",14,1,2017-03-04,2
"2703","3004479870",14,1,2017-03-03,2
"2704","3004479870",14,1,2017-03-07,2
"2705","3004479870",14,0,2017-03-12,1
"2706","3004479870",14,0,2017-03-19,1
"2707","3004479870",14,0,2017-03-26,1
"2708","3004479870",14,0,2017-03-29,1
"2709","3004479870",14,0,2017-03-31,1
"2710","3004479870",14,0,2017-04-02,1
"2711","3004479870",14,0,2017-04-05,1
"2712","3004479870",14,0,2017-04-09,1
"2713","3004479870",14,0,2017-04-12,1
"2714","3004479870",14,0,2017-04-14,1
"2715","3004479870",14,0,2017-05-08,4
"2716","3004479870",14,0,2017-05-14,1
"2717","3004479870",14,0,2017-05-15,1
"2718","3004479870",14,0,2017-05-17,1
"2719","3004479870",14,0,2017-05-21,3
"2720","3004479870",14,0,2017-05-24,1
"2721","3004479870",14,0,2017-06-07,1
"2722","3004479870",14,0,2017-06-08,2
"2723","3004479870",14,0,2017-06-09,1
"2724","3004479870",14,0,2017-06-11,1
"2725","3004479870",14,0,2017-06-12,8
"2726","3004479870",14,0,2017-06-23,9
"2727","3004479870",14,1,2017-06-26,1
"2728","3004479870",14,4,2017-07-01,5
"2729","3004479870",14,5,2017-07-05,1
"2730","3004479870",14,0,2017-07-06,4
"2731","3004479870",14,0,2017-07-10,4
"2732","3004479870",14,1,2017-07-11,4
"2733","3004479870",14,2,2017-07-12,4
"2734","3004479870",14,0,2017-07-14,4
"2735","3004479870",14,1,2017-07-29,4
"2736","3004479870",14,4,2017-07-30,5
"2737","3004479870",14,4,2017-08-06,4
"2738","3004479870",14,4,2017-08-07,4
"2739","3004479870",14,4,2017-08-10,3
"2740","3004479870",14,2,2017-08-11,4
"2741","3004479870",14,4,2017-08-13,3
"2742","3004479870",14,0,2017-08-15,4
"2743","3004479870",14,2,2017-08-16,4
"2744","3004479870",14,2,2017-08-17,4
"2745","3004479870",14,1,2017-08-18,4
"2746","3004479870",14,2,2017-08-19,4
"2747","3004479870",14,2,2017-08-26,4
"2748","3004479870",14,0,2017-08-31,4
"2749","3004479870",14,0,2017-09-15,1
"2750","3004479870",14,0,2017-09-22,1
"2751","3004479870",14,0,2017-10-02,1
"2752","3004479870",14,0,2017-11-06,1
"2753","3004479870",14,0,2017-11-30,1
"2754","3004479870",14,0,2017-12-20,1
"2755","3004479870",14,0,2017-12-28,1
"2756","3004479870",14,0,2018-01-01,1
"2757","3004479870",14,0,2018-01-23,1
"2758","3004479870",14,0,2018-02-22,1
"2759","3004479870",14,0,2018-02-23,1
"2760","3004480331",63,0,2016-11-15,1
"2761","3004480331",63,1,2017-03-11,1
"2762","3100250306",310,0,2016-03-11,3
"2763","3100250306",310,0,2016-03-17,3
"2764","3100250306",310,0,2016-03-18,3
"2765","3100250306",310,0,2016-03-21,3
"2766","3100250306",310,0,2016-03-24,3
"2767","3100250306",310,0,2016-03-31,3
"2768","3100250306",310,0,2016-04-02,3
"2769","3100250306",310,0,2016-04-03,3
"2770","3100250306",310,0,2016-04-07,4
"2771","3100250306",310,0,2016-04-08,4
"2772","3100250306",310,0,2016-04-09,3
"2773","3100250306",310,0,2016-04-10,3
"2774","3100250306",310,0,2016-04-11,3
"2775","3100250306",310,0,2016-04-14,4
"2776","3100250306",310,0,2016-04-16,4
"2777","3100250306",310,0,2016-04-23,3
"2778","3100250306",310,0,2016-04-24,3
"2779","3100250306",310,0,2016-04-27,3
"2780","3100250306",310,0,2016-04-29,4
"2781","3100250306",310,0,2016-04-30,2
"2782","3100250306",310,0,2016-05-01,2
"2783","3100250306",310,0,2016-05-02,1
"2784","3100250306",310,0,2016-05-05,3
"2785","3100250306",310,0,2016-05-06,2
"2786","3100250306",310,0,2016-05-07,2
"2787","3100250306",310,0,2016-05-08,3
"2788","3100250306",310,0,2016-05-16,2
"2789","3100250306",310,0,2016-05-18,2
"2790","3100250306",310,0,2016-05-18,2
"2791","3100250306",310,0,2016-05-25,3
"2792","3100250306",310,0,2016-05-26,3
"2793","3100250306",310,0,2016-05-30,3
"2794","3100250306",310,0,2016-05-31,3
"2795","3100250306",310,0,2016-06-08,2
"2796","3100250306",310,0,2016-06-14,2
"2797","3100250306",310,0,2016-06-20,3
"2798","3100250306",310,0,2016-06-22,2
"2799","3100250306",310,0,2016-06-23,4
"2800","3100250306",310,0,2016-06-28,2
"2801","3100250306",310,0,2016-06-29,4
"2802","3100250306",310,0,2016-07-02,2
"2803","3100250306",310,0,2016-07-06,3
"2804","3100250306",310,0,2016-07-07,2
"2805","3100250306",310,0,2016-07-08,3
"2806","3100250306",310,0,2016-07-09,2
"2807","3100250306",310,0,2016-07-14,3
"2808","3100250306",310,0,2016-07-20,2
"2809","3100250306",310,0,2016-07-23,3
"2810","3100250306",310,0,2016-07-24,3
"2811","3100250306",310,0,2016-07-25,3
"2812","3100250306",310,0,2016-07-27,2
"2813","3100250306",310,0,2016-07-28,3
"2814","3100250306",310,0,2016-07-29,3
"2815","3100250306",310,0,2016-08-08,3
"2816","3100250306",310,0,2016-08-13,3
"2817","3100250306",310,0,2016-08-14,2
"2818","3100250306",310,0,2016-08-16,3
"2819","3100250306",310,0,2016-08-17,4
"2820","3100250306",310,0,2016-08-18,4
"2821","3100250306",310,0,2016-08-22,4
"2822","3100250306",310,0,2016-08-27,3
"2823","3100250306",310,0,2016-08-28,3
"2824","3100250306",310,0,2016-08-29,3
"2825","3100250306",310,0,2016-09-01,3
"2826","3100250306",310,0,2016-09-06,4
"2827","3100250306",310,0,2016-09-08,3
"2828","3100250306",310,0,2016-09-10,3
"2829","3100250306",310,0,2016-09-17,3
"2830","3100250306",310,0,2016-09-19,3
"2831","3100250306",310,0,2016-09-28,3
"2832","3100250306",310,0,2016-09-27,3
"2833","3100250306",310,0,2016-09-29,3
"2834","3100250306",310,0,2016-10-06,4
"2835","3100250306",310,0,2016-10-07,4
"2836","3100250306",310,0,2016-10-08,3
"2837","3100250306",310,0,2016-10-09,3
"2838","3100250306",310,0,2016-10-10,3
"2839","3100250306",310,0,2016-10-11,4
"2840","3100250306",310,0,2016-10-12,4
"2841","3100250306",310,0,2016-10-13,3
"2842","3100250306",310,0,2016-10-14,4
"2843","3100250306",310,0,2016-10-15,3
"2844","3100250306",310,0,2016-10-16,3
"2845","3100250306",310,0,2016-10-22,4
"2846","3100250306",310,0,2016-10-30,4
"2847","3100250306",310,0,2016-11-04,3
"2848","3100250306",310,0,2016-11-05,3
"2849","3100250306",310,0,2016-11-13,4
"2850","3100250306",310,0,2016-11-15,3
"2851","3100250306",310,0,2016-11-16,3
"2852","3100250306",310,0,2016-11-18,2
"2853","3100250306",310,0,2016-11-19,3
"2854","3100250306",310,0,2016-11-20,3
"2855","3100250306",310,0,2016-11-21,3
"2856","3100250306",310,0,2016-11-22,2
"2857","3100250306",310,0,2016-11-23,3
"2858","3100250306",310,0,2016-11-24,3
"2859","3100250306",310,0,2016-11-25,3
"2860","3100250306",310,0,2016-11-26,3
"2861","3100250306",310,0,2016-11-27,3
"2862","3100250306",310,0,2016-11-28,3
"2863","3100250306",310,0,2016-11-29,4
"2864","3100250306",310,0,2016-11-30,4
"2865","3100250306",310,0,2016-12-01,3
"2866","3100250306",310,0,2016-12-02,3
"2867","3100250306",310,0,2016-12-03,3
"2868","3100250306",310,0,2016-12-04,4
"2869","3100250306",310,0,2016-12-05,3
"2870","3100250306",310,0,2016-12-07,1
"2871","3100250306",310,0,2017-02-03,1
"2872","3100250306",310,0,2017-02-04,1
"2873","3100250306",310,0,2017-02-05,1
"2874","3100250306",310,0,2017-02-06,1
"2875","3100250306",310,0,2017-02-08,1
"2876","3100250306",310,0,2017-02-09,1
"2877","3100250306",310,0,2017-02-10,1
"2878","3100250306",310,0,2017-02-11,2
"2879","3100250306",310,0,2017-02-12,2
"2880","3100250306",310,0,2017-02-13,2
"2881","3100250306",310,0,2017-02-14,1
"2882","3100250306",310,0,2017-02-15,2
"2883","3100250306",310,0,2017-02-17,3
"2884","3100250306",310,0,2017-02-18,2
"2885","3100250306",310,0,2017-02-19,2
"2886","3100250306",310,0,2017-02-20,3
"2887","3100250306",310,0,2017-02-21,2
"2888","3100250306",310,0,2017-02-22,2
"2889","3100250306",310,0,2017-02-23,2
"2890","3100250306",310,0,2017-02-24,2
"2891","3100250306",310,0,2017-02-25,2
"2892","3100250306",310,0,2017-02-26,2
"2893","3100250306",310,0,2017-02-27,2
"2894","3100250306",310,0,2017-02-28,2
"2895","3100250306",310,0,2017-03-01,2
"2896","3100250306",310,0,2017-03-02,2
"2897","3100250306",310,0,2017-03-04,3
"2898","3100250306",310,0,2017-03-03,2
"2899","3100250306",310,0,2017-03-06,3
"2900","3100250306",310,0,2017-03-07,2
"2901","3100250306",310,0,2017-03-08,2
"2902","3100250306",310,0,2017-03-09,3
"2903","3100250306",310,0,2017-03-10,3
"2904","3100250306",310,0,2017-03-11,2
"2905","3100250306",310,0,2017-03-12,2
"2906","3100250306",310,0,2017-03-13,3
"2907","3100250306",310,0,2017-03-14,2
"2908","3100250306",310,0,2017-03-15,2
"2909","3100250306",310,0,2017-03-16,1
"2910","3100250306",310,0,2017-03-17,2
"2911","3100250306",310,0,2017-03-18,2
"2912","3100250306",310,0,2017-03-20,1
"2913","3100250306",310,0,2017-03-19,2
"2914","3100250306",310,0,2017-03-22,2
"2915","3100250306",310,0,2017-03-21,2
"2916","3100250306",310,0,2017-03-23,2
"2917","3100250306",310,0,2017-03-24,2
"2918","3100250306",310,0,2017-03-25,3
"2919","3100250306",310,0,2017-03-26,3
"2920","3100250306",310,1,2017-03-27,3
"2921","3100250306",310,1,2017-03-28,3
"2922","3100250306",310,1,2017-03-29,3
"2923","3100250306",310,0,2017-03-30,2
"2924","3100250306",310,0,2017-03-31,2
"2925","3100250306",310,0,2017-04-01,2
"2926","3100250306",310,0,2017-04-02,2
"2927","3100250306",310,0,2017-04-03,2
"2928","3100250306",310,0,2017-04-04,2
"2929","3100250306",310,0,2017-04-05,2
"2930","3100250306",310,0,2017-04-06,1
"2931","3100250306",310,0,2017-04-07,2
"2932","3100250306",310,0,2017-04-08,2
"2933","3100250306",310,0,2017-04-09,3
"2934","3100250306",310,0,2017-04-10,2
"2935","3100250306",310,0,2017-04-11,2
"2936","3100250306",310,0,2017-04-12,2
"2937","3100250306",310,0,2017-04-14,2
"2938","3100250306",310,0,2017-04-15,2
"2939","3100250306",310,0,2017-04-18,1
"2940","3100250306",310,0,2017-04-19,2
"2941","3100250306",310,0,2017-04-23,2
"2942","3100250306",310,0,2017-04-24,2
"2943","3100250306",310,0,2017-04-25,2
"2944","3100250306",310,0,2017-04-26,2
"2945","3100250306",310,0,2017-04-27,2
"2946","3100250306",310,0,2017-04-28,2
"2947","3100250306",310,0,2017-04-29,2
"2948","3100250306",310,0,2017-04-30,2
"2949","3100250306",310,0,2017-05-01,3
"2950","3100250306",310,0,2017-05-02,3
"2951","3100250306",310,0,2017-05-04,2
"2952","3100250306",310,0,2017-05-06,1
"2953","3100250306",310,0,2017-05-08,2
"2954","3100250306",310,0,2017-05-09,3
"2955","3100250306",310,0,2017-05-10,2
"2956","3100250306",310,0,2017-05-11,2
"2957","3100250306",310,0,2017-05-12,2
"2958","3100250306",310,0,2017-05-13,3
"2959","3100250306",310,0,2017-05-18,3
"2960","3100250306",310,0,2017-05-19,2
"2961","3100250306",310,0,2017-05-20,2
"2962","3100250306",310,0,2017-05-22,2
"2963","3100250306",310,0,2017-05-25,2
"2964","3100250306",310,0,2017-05-26,2
"2965","3100250306",310,0,2017-05-27,2
"2966","3100250306",310,0,2017-05-28,2
"2967","3100250306",310,0,2017-05-29,2
"2968","3100250306",310,0,2017-05-31,2
"2969","3100250306",310,0,2017-06-04,1
"2970","3100250306",310,0,2017-06-05,1
"2971","3100250306",310,0,2017-06-06,2
"2972","3100250306",310,0,2017-06-07,1
"2973","3100250306",310,0,2017-06-09,2
"2974","3100250306",310,0,2017-06-10,1
"2975","3100250306",310,0,2017-06-11,1
"2976","3100250306",310,0,2017-06-12,1
"2977","3100250306",310,0,2017-06-14,1
"2978","3100250306",310,0,2017-06-17,1
"2979","3100250306",310,0,2017-07-08,4
"2980","3100250306",310,0,2017-07-09,2
"2981","3100250306",310,0,2017-07-10,3
"2982","3100250306",310,0,2017-07-11,4
"2983","3100250306",310,0,2017-07-13,2
"2984","3100250306",310,0,2017-07-16,2
"2985","3100250306",310,0,2017-07-18,1
"2986","3100250306",310,0,2017-07-20,2
"2987","3100250306",310,0,2017-07-21,3
"2988","3100250306",310,0,2017-07-22,2
"2989","3100250306",310,0,2017-07-23,2
"2990","3100250306",310,0,2017-07-24,2
"2991","3100250306",310,0,2017-07-25,2
"2992","3100250306",310,0,2017-07-26,2
"2993","3100250306",310,0,2017-07-27,3
"2994","3100250306",310,0,2017-07-29,2
"2995","3100250306",310,0,2017-07-31,2
"2996","3100250306",310,0,2017-08-01,2
"2997","3100250306",310,0,2017-08-11,2
"2998","3100250306",310,0,2017-08-13,2
"2999","3100250306",310,0,2017-08-14,2
"3000","3100250306",310,0,2017-08-15,2
"3001","3100250306",310,0,2017-08-19,2
"3002","3100250306",310,0,2017-08-24,2
"3003","3100250306",310,0,2017-08-26,2
"3004","3100250306",310,0,2017-08-28,2
"3005","3100250306",310,0,2017-09-01,2
"3006","3100250306",310,0,2017-09-02,2
"3007","3100250306",310,0,2017-09-06,2
"3008","3100250306",310,0,2017-09-07,1
"3009","3100250306",310,1,2017-09-10,2
"3010","3100250306",310,0,2017-09-17,2
"3011","3100250306",310,0,2017-09-18,2
"3012","3100250306",310,0,2017-09-22,2
"3013","3100250306",310,0,2017-09-23,1
"3014","3100250306",310,0,2017-09-24,1
"3015","3100250306",310,0,2017-09-25,1
"3016","3100250306",310,0,2017-10-01,1
"3017","3100250306",310,0,2017-10-02,1
"3018","3100250306",310,0,2017-10-03,1
"3019","3100250306",310,0,2017-10-04,1
"3020","3100250306",310,0,2017-10-07,1
"3021","3100250306",310,0,2017-10-08,2
"3022","3100250306",310,0,2017-10-09,1
"3023","3100250306",310,0,2017-10-10,1
"3024","3100250306",310,0,2017-10-14,1
"3025","3100250306",310,0,2017-10-16,1
"3026","3100250306",310,0,2017-11-14,3
"3027","3100250306",310,0,2017-11-15,2
"3028","3100250306",310,0,2017-11-16,3
"3029","3100250306",310,0,2017-11-17,3
"3030","3100250306",310,0,2017-11-18,3
"3031","3100250306",310,0,2017-11-23,3
"3032","3100250306",310,0,2017-11-24,3
"3033","3100250306",310,0,2017-11-25,3
"3034","3100250306",310,0,2017-11-26,3
"3035","3100250306",310,0,2017-11-28,2
"3036","3100250306",310,0,2017-12-02,1
"3037","3100250306",310,0,2017-12-03,1
"3038","3100250306",310,0,2017-12-04,1
"3039","3100250306",310,0,2017-12-18,1
"3040","3100250306",310,0,2017-12-20,1
"3041","3100250306",310,0,2017-12-22,1
"3042","3100250306",310,0,2017-12-24,1
"3043","3100250306",310,0,2017-12-25,1
"3044","3100250306",310,0,2017-12-30,1
"3045","3100250306",310,0,2018-01-01,1
"3046","3100250306",310,0,2018-01-03,1
"3047","3100250306",310,0,2018-01-05,1
"3048","3100250306",310,0,2018-01-19,1
"3049","3100250306",310,0,2018-01-26,2
"3050","3100250306",310,1,2018-01-28,2
"3051","3100250306",310,0,2018-01-29,1
"3052","3100250306",310,0,2018-01-31,1
"3053","3100250306",310,0,2018-02-07,2
"3054","3100250306",310,0,2018-02-10,2
